id,text,author_username,response_score,response_sentiment,response_tickers,created_at,updated_at
1736617185643237842,$link ideal setup for me if we get the sweep at $12.9. Moves like this don't end without higher timeframe bearish divergence. Momentum is still in our favor for bidding for another high imo https://t.co/ZO88xN7FWC,RealCryptrader,5.0,Neutral,$link,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1735081915009364278,RT @CryptoTaxGirl: Want to work with us in 2024? Here’s a quick walkthrough of our process so you know what to anticipate :) https://t.co/b…,RealCryptrader,,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1733248913543459303,Such a great documentary of one the best. Very nostalgic watching some of the old clips from Full Tilt and Poker After Dark. Watching this 10-15 yrs ago inspired me to take risks and find ways to escape the 9-5. Poker pretty much led me to crypto.,RealCryptrader,5.0,Positive,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1732476882338074931,"RT @STFX_IO: Introducing Investable Media on STFX

Every video is now a trade you can invest in

SocialFi is expanding https://t.co/jsjaJiF…",RealCryptrader,,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1732455890194706701,Definitely fell into this boat before. Worth connecting with her or checking out her course if this is you too.,RealCryptrader,,Positive,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1732406042896547903,My biggest fumble this run so far.,RealCryptrader,,Negative,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1732203472173322435,When he says he’s long. I simply long as well. https://t.co/7wdkNd1QVW,RealCryptrader,,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1732172015291797894,One of the best accts to follow especially in a bull and it’s not even close,RealCryptrader,7.0,Positive,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1732165582953267653,"RT @CryptoTaxGirl: If you need to get caught up on your crypto taxes and potentially have multiple years that need to be done, now is a goo…",RealCryptrader,,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1732148266366652914,Thanks mainly to @CryptoVikings07 and Inkovisk. https://t.co/R6pxmCKVSV,RealCryptrader,,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1732147026937425981,The last 30 days subscribing to the Top 5 traders on @STFX_IO https://t.co/UogdyApeb3,RealCryptrader,,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1730294040040481053,"RT @IntentX_: We're thrilled to unveil our strategic partnership and token swap with @SYMM_IO 🤝

Find out how IntentX and SYMMIO operate in…",RealCryptrader,,Positive,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1729629088510333075,I’m not selling my bags till we got this kinda energy at a crypto conference.,RealCryptrader,5.0,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1727483984131617079,"RT @levysaur: They don't know @IntentX_ has just about every perp pair under the sun (including $pyth, $bonk, $meme) with Binance liquidity…",RealCryptrader,,Neutral,"$pyth, $bonk",2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1727441449921233036,"$LDO really looks like it wants to take out those highs. 

Trading this on @IntentX_, the only true on-chain perp DEX that will not rekt me with holding costs (Borrowing fees). 

It is currently the beta launch and they will airdrop 2% of INTX supply proportionally to those most active. 

Also, since this is on the Base chain, you stand to be eligible for a Base airdrop if they ever launch a token. Imo it is worth the time to trial it out. Here is my link: https://t.co/RXBYKlahxd",RealCryptrader,6.0,Positive,$LDO,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1727329244362264623,"RT @CryptoTaxGirl: A few weeks ago, @CryptoLabsInc and I sat down to chat crypto taxes. It was a lot of fun, so if you're looking for some…",RealCryptrader,,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1727327452995916122,"RT @UVtho: 👉🏻 Let me introduce you to anti-larp, full transparent on-chain trading.

With 2 undeniable advantages.
🥇 Trader: you leverage y…",RealCryptrader,,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1727025305892909310,$tia ideal setup https://t.co/0etFUlPC9S,RealCryptrader,,Neutral,tia,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1726739314917130410,$sol holders. https://t.co/yIb9fDrBI6,RealCryptrader,,Neutral,sol,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1736530523634241810,"TP on all positions on my phemex acct. Will withdraw a decent chunk to start dabbling more with perp Dex's. Shill me which ones are your favorite. Currently interested in hyperliquid, vertex , and intentx (beta).",RealCryptrader,,NaN,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1736530778668830787,my hedge acct https://t.co/bKhiqpKusT,RealCryptrader,,NaN,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1726716787549733111,$sol dips are for buying over the next 7-10 days imo. Not sure if 0.5 or 0.618 holds https://t.co/1s1DBXwJ3e,RealCryptrader,5.0,Positive,sol,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1726611719014035734,"RT @CryptoTaxGirl: ⚫️🪙⚫️ CTG Black Friday Deal ⚫️🪙⚫️

Get $100 off my crypto tax course with the code BLACK!

This is the cheapest my cours…",RealCryptrader,,Positive,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1726277751005466634,"I have been excited about this beta launch since I heard about it at @IntentX_.  There are currently 2% of the INTX tokens that will be airdropped to those who are actively using the DEX during this beta period. The spread is quite high during this period, but there are also no holding costs atm. So, this $link long for example even with the spread/trading fees has been cheaper than holding on GMX for the same period.
https://t.co/RXBYKlahxd",RealCryptrader,6.0,Positive,$link,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1725965847888376052,"RT @levysaur: Another area @IntentX_ shines in.

No bad debt can ever accumulate in the system. Trades are entirely isolated and trustless.…",RealCryptrader,5.0,Positive,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1725683267527921863,"RT @imCryptoGoku: Pay attention to @IntentX_ 

No, seriously. Pay attention.

Let me explain 🧵",RealCryptrader,,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1725626104805789893,Raising my technical targets for $stfx to the log 1.618. Seems too undervalued with what they have on the roadmap. https://t.co/ui6rxRHajH,RealCryptrader,7.0,Positive,$stfx,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1725527523822289217,Subscribed to all 3 of these gentlemen. They are absolutely killing it!,RealCryptrader,8.0,Positive,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1725321507377721848,RT @CryptoTaxGirl: Let's do a crypto tax AMA tonight! Just reply to this tweet with your question and I'll answer all of them!,RealCryptrader,,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1725257639758889257,Planning to trial this out soon. Really interested in what they are doing different than other perp dexes.,RealCryptrader,5.0,Positive,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1725253172783157686,Love his honesty. Definitely gave back a bit myself. Sitting out mainly now ready for new opportunities!,RealCryptrader,5.0,Positive,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1725228086281543961,"I have fumbled $tia so hard I almost don't want to look at the chart anymore. However, this time I caught 5% of my order fill rather than another front run so I'll take it. Even though I should be up like $20k right now instead of $700. https://t.co/aIGhSAI7sk",RealCryptrader,5.0,Negative,tia,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1724959559335260243,Gonna do my monthly @Tealstreetio shill because I think they have the best terminal in crypto absolutely free to use. https://t.co/MGhDExn9Ai,RealCryptrader,5.0,Positive,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1724882793547596154,"RT @STFX_IO: STFX Community Call is happening today at 7 pm UTC 🔥

The call will take place inside the STFX Discord Server 🤝

Starting soon…",RealCryptrader,,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1724882771280101750,"RT @IntentX_: IntentX is now LIVE!🔴  

Trade over 180 perpetual markets with the deepest liquidity &amp; lowest fees on-chain.   

Enjoy CEX li…",RealCryptrader,5.0,Positive,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1724507467055337713,I think it got front ran like every other 0.5 I have been trying to catch lately. Could see a 3 wave move up from here assuming btc has local bottomed. https://t.co/FbMeaieUV3,RealCryptrader,5.0,Neutral,btc,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1724497562948825212,$link has a pretty straightforward setup for me. https://t.co/ySVwbT6bRk,RealCryptrader,,Neutral,link,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1724475166867026362,out with small profit. still think it could go higher will keep an eye for re-entry https://t.co/itIacF1m7h,RealCryptrader,5.0,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1830404070823104957,why does it feels like alts are about to explode this month?,bitbitcrypto,7.0,Positive,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1724467335317033315,$bigtime looking like it wants higher before airdrop on 17th. https://t.co/AeWvgbMoVt,RealCryptrader,5.0,Positive,bigtime,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1724468273813553508,Took 25% tp will let rest ride I think.,RealCryptrader,,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1724255367092158613,$sol https://t.co/Q9PNc4pqeh,RealCryptrader,,Neutral,sol,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1724251785550790879,$dydx https://t.co/M9oN1y4v4w,RealCryptrader,,NaN,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1724156408432590997,fr,RealCryptrader,,NaN,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1724093916067033588,"RT @STFX_IO: We have just released the Biggest $STFX Staking Utility to date! 🔥

$STFX Stakers can now increase their Trader Performance Fe…",RealCryptrader,7.0,Positive,$STFX,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1723884648051216512,$stfx about to enter price discovery https://t.co/xVlvHm90rd,RealCryptrader,5.0,Positive,stfx,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1723881417388531953,"RT @WClementeIII: People have been sleeping on Murad &amp; the @STFX_IO team. Social trading will be huge.

- All ERC-20s now supported
- Cross…",RealCryptrader,5.0,Positive,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1723757511927316741,"RT @Coin_Tracking: 💥THE ULTIMATE #CRYPTOTAX REPORTING GUIDE💥

Discover everything from⬇️

🔸Do I have to pay #crypto taxes?
🔸How do I report…",RealCryptrader,,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1723739913143611674,I don't think there is much keeping us from this 0.618 on btc at this point https://t.co/4PTjdFOaDG,RealCryptrader,3.0,Neutral,btc,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1723559109524357267,"RT @STFX_IO: We're doing a Community Livestream to showcase upcoming features + marketing/growth strategies 🔥

Have a sneak-peek at what's…",RealCryptrader,,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1723549070768185841,https://t.co/XN3nqK0uMl,RealCryptrader,,NaN,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1723347487258251540,And I paper handed it $tia https://t.co/xiRk2nJX0L,RealCryptrader,3.0,Negative,tia,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1723145685480915408,Will probably diamond hands this since I am tilted from closing my sol long early. https://t.co/7NX0zr41fp,RealCryptrader,5.0,Negative,sol,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1723141087630356633,Vaporware of the day $tia https://t.co/uq22knR7Hc,RealCryptrader,3.0,Negative,tia,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1723038358618751129,gTrade has the most CEX like experience on a perpetual DEX imo. I have doubled the dust ($1.3k) I had left in DAI on my Rabby. Looking forward to trading with size especially once @GainsNetwork_io implements better collaterals to use rather than just DAI. https://t.co/BQj2YpkYHa,RealCryptrader,6.0,Positive,dai,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1722980500850000112,"RT @CryptoTaxGirl: What a fun week! Here’s a tax tip to keep in mind as you’re watching your portfolio go up 📈

TLDR - if you’re going to c…",RealCryptrader,,Positive,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1724122781263040634,"@CoinMarketMan has been working hard to get @Phemex_official integrated. If you’d like to follow my progress on my $100k-$1m account, you can get to my verified page with this link. https://t.co/fffGGbluPs",RealCryptrader,5.0,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1724123060876222600,I will also have to get my subaccount verified next.,RealCryptrader,,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1722754878173229081,Considering Sol short scalp https://t.co/3KFRFKXBz2,RealCryptrader,,Neutral,sol,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1722843277823455258,disable short button* https://t.co/CPgvt4G3TX,RealCryptrader,,NaN,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1844185362601828740,"it's been a while.

stop below 59500, hold until the elections https://t.co/RSJnf48viW",bitbitcrypto,,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1843824892334223558,"so today they tell us who Satoshi is, almost forgot",bitbitcrypto,,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1843091575628525749,"bull bull bull bull bull...

it's not that hard tbh https://t.co/w5lQW5ZHsf",bitbitcrypto,8.0,Positive,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1842188105459339497,bullish yet or https://t.co/jMmojPYHu9,bitbitcrypto,,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1841931152254447873,"tomorrow you're all bullish again.
bipolar market to bipolar participants.",bitbitcrypto,5.0,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1841560657168367738,"Happy New Year, my Jewish fellas. Happy holidays.
Wishing you a great year ahead",bitbitcrypto,1.0,Positive,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1841169219477782659,SEND IT BACK UP,bitbitcrypto,5.0,Positive,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1841168439152689360,BULLISH,bitbitcrypto,,Positive,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1841163103007834380,that's it?,bitbitcrypto,,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1841154442118213658,IRANIAN MISSILE ATTACK STARTED,bitbitcrypto,10.0,Negative,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1841142255341412541,"everyone reporting from Israel is so funny, you can tell their positions lol

you have no clue what's really happening",bitbitcrypto,3.0,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1840917686202560767,found a house for you @tradeboicarti16 https://t.co/oYUarHuJap,bitbitcrypto,,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1840911068354265199,"the market will eventually rally, there is no other way, fiat is cheap and getting cheaper every day. the question is, is it gonna go to zero and shake us all out before, or it will just start with a mechanical grind up out of nowhere.",bitbitcrypto,5.0,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1840910480316973537,"Honestly, I don't like it when everyone is expecting the same thing. Uptober won't start smooth if everyone is already in. We're still in a p2p market when it comes to alts.",bitbitcrypto,5.0,Negative,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1840807349994295640,"crypto capital markets state:

run their stops, then continue the pump.",bitbitcrypto,5.0,Positive,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1840804884083282198,"RT @tradeboicarti16: Market up, @buckedup https://t.co/wO8CAL0CbR",bitbitcrypto,,Positive,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1840013493547806984,"like in any other event, the market will observe the news and continue the rally. how the stocks open tomorrow night is importnat.

as for an Iranian respons, if there will be any it won't happen before the funeral ceremony. so it will take some days. right now it's just fud.",bitbitcrypto,3.0,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1840002088329216114,"gm
at least we got rid of this monster
https://t.co/btcZFeG3jF https://t.co/TU2EfvhH2D",bitbitcrypto,3.0,Negative,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1839715543600779467,"I think you want to follow these developments
https://t.co/YFRhLeSd6j",bitbitcrypto,,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1839759586330341705,"oh shit
https://t.co/Y8x1T7ivDF",bitbitcrypto,,Negative,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1839786228117573639,"👀
https://t.co/jEN0h2xob7",bitbitcrypto,,NaN,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1839731275021861158,problem is markets don't like uncertainty. especially not when we're going into a weekend.,bitbitcrypto,5.0,Negative,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1839622190699893192,Gm CZ,bitbitcrypto,,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1842906695305220140,👁️,DarkCryptoLord,,NaN,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1839321156194816357,"you shouldn't treat it as a breakout, 65k is just another level in the range. a breakout is a trade above 75k. we'er not there.",bitbitcrypto,3.0,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1839309635364466829,65k and everyone is bullish again?,bitbitcrypto,5.0,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1839054090195648757,optimism,bitbitcrypto,,Neutral,op,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1838727275862262255,"so the cme is coming up with a new contract. BFF.

bitcoin friday futures. expires every friday. another micro contract, but even smaller than then mbt. 1/50. 10c per tick. also cash settled obviously. launching this coming monday. https://t.co/VHYHlpvCqq",bitbitcrypto,5.0,Neutral,btc,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1838708168970383712,"Incoming tons of new trading courses and paid groups.

So many people think they are such great traders again.",bitbitcrypto,5.0,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1838707609764872688,Everyone-is-a-good-trader season,bitbitcrypto,,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1838269726213984709,"protip alfa

If everyone on earth has already bought meme coins, it's time to wait for God's candle.",bitbitcrypto,5.0,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1837560751239946490,"dumb money always pouring in, but dumb money ends quickly mark a local top and gets smarter. see it doesn't buy NFTs of Koala pictures on solana anymore.

celeb coins were the latest dumb money hype. once you hear about it everywhere again you know what to do.",bitbitcrypto,5.0,Negative,"sol, Solana",2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1837500285444354373,Bull market weekends are the best weekends,bitbitcrypto,5.0,Positive,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1836833042800988169,"crypto lures investors when price goes up not down. the higher and longer we go the more investors come. yes, you are early.",bitbitcrypto,6.0,Positive,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1836805644193870137,"reposting this for those of you who missed it on time.
also it appears that some of you need to reread this. have a good luck.",bitbitcrypto,,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1839730404984795564,"and this
https://t.co/lnxVcHrYZY",bitbitcrypto,,NaN,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1839012578678419961,"if everyone is already in it no one will come to buy it.

keep that in mind when you try and get into meme coins. I think this market already been exploited. let your investments make you money, not a community with dumb friends.",bitbitcrypto,5.0,Negative,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1839014488416137580,"also true for celeb coins. and when it comes to this market let's not talk about the regulator.

the main problems that this market is facing is the selection; there is a limited money that can get into these dumb bets and so many alternative meme coins. quick pnds. rinse repeat.",bitbitcrypto,5.0,Negative,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1836567245054410799,up only market is the best market,bitbitcrypto,5.0,Positive,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1836555618015904004,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,bitbitcrypto,,NaN,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1836554748129943944,hahahahahahahahahahahahaAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA++,bitbitcrypto,,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1836537398303559899,"The market was waiting for this liquidity after a long summer trading. Before today's FOMC, finding anyone who would want to risk it was hard. Now it's behind us, and it was dovish.

If anything big is going to happen, it should start today. Don't fuck this up.",bitbitcrypto,6.0,Positive,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1836471517934490006,"wouldn't do anything special before I hear Powel speak.
so far, 50bps cut, this is good, but you want to hear a dovish stand.",bitbitcrypto,5.0,Positive,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1836451033838395505,"stay positive, we're gonna make it",bitbitcrypto,5.0,Positive,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1836159240580284743,"nobody was remotely bullish yesterday yet everyone is bullish af today, right before the ""big fed decision"" they said is the reason they were not bullish. 

bro this FOMC thing isn't for you and believe me you got no clue nor your favorite influencer please stop preaching about it.",bitbitcrypto,5.0,Negative,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1835837607311188401,"Trump: ""as long as you have crypto you'll be happy""",bitbitcrypto,5.0,Positive,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1835834214320685110,"Trump is talking, the market likes it",bitbitcrypto,7.0,Positive,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1835737432496480649,it's time,bitbitcrypto,,NaN,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1835476900178727336,This phenomenon when everyone is making fun of how eth is getting destroyed. another way to cope. your portfolio doesn't look amazing either brother.,bitbitcrypto,5.0,Negative,eth,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1833909366950351032,"pump on CPI
omega dump
then full recovery https://t.co/gkSoxIBkdZ",bitbitcrypto,5.0,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1835683749595414814,why not https://t.co/p73ni6aHDm,bitbitcrypto,,NaN,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1836054775168925956,https://t.co/n1ouNkv9Ar,bitbitcrypto,,NaN,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1835104705053073600,"everyone: thinking about how they spend their weekend.

me: 1000 sats or 1000 rats, which one sounds more cool?",bitbitcrypto,,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1835105541405679895,let me explain https://t.co/HVPOCpRoQw,bitbitcrypto,,NaN,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1834648321849221412,would be a shame not to have size into the weekend if the stocks continue pumping like this all the way to the close,bitbitcrypto,5.0,Positive,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1834649293791051923,I am saying this because I cut a lot about two hours ago. gg,bitbitcrypto,,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1833857277842850290,"They like the CPI.
same here tbh https://t.co/l8wFsSTBqL",bitbitcrypto,5.0,Positive,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1833863065038655626,stocks open gg'd https://t.co/4uG8uJE6Hh,bitbitcrypto,,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1833716296090890580,if he won the market would've gone higher,bitbitcrypto,,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1833716045481193850,"stop arguing and coping like faggots. she looked better.

55 days to save us from her.",bitbitcrypto,,NaN,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1833184470108979384,new narrative found. longing into the debate.,bitbitcrypto,,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1833155633723412648,When it's weak it's weak,bitbitcrypto,,Negative,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1832474987241890265,"gg to the new in town.

NEIROETHUSDT.P https://t.co/Obmca9J0fm",bitbitcrypto,,Neutral,usdt,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1831729068879859999,uncertainty,bitbitcrypto,,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1831498262958030995,zero risk appetite here from my side. need to wait until  Friday's nonfarm numbers.,bitbitcrypto,3.0,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1830980195370836438,"Very cold open on the stocks this morning.
You wished it stayed closed innit.
rip 62k call. washed. https://t.co/fBz96jVldC",bitbitcrypto,5.0,Negative,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1830068867864859110,Redtember propaganda fud https://t.co/dqvFSEGbNi,bitbitcrypto,3.0,Negative,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1833622396751761873,"bearish here.

""sell the news debate"" plus CPI tomorrow morning.",bitbitcrypto,5.0,Negative,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1833681787102400999,oh wow https://t.co/kJVw6EGxWC,bitbitcrypto,,NaN,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1833722082191962418,oh no https://t.co/9OHkxIrbkh,bitbitcrypto,,Negative,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1830410244268171739,62k on Tuesday,bitbitcrypto,,NaN,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1830786520942354732,bottom https://t.co/NksiZUntsl,bitbitcrypto,,NaN,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1829226243633623292,"It's easy to get chopped here, summer trading, with thin books and not too many participants.
Things should look different during September. I'm not sure about the side, but trends and levels will be more respected.

(in other words I got no clue what's up but I'm watching too)",bitbitcrypto,3.0,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1828860408125411383,"This feels like the dip before we print ath again.

(I will delete this tweet if we dip even further)",bitbitcrypto,6.0,Positive,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1828839187736604691,a friendly reminder to never underestimate the bulls here,bitbitcrypto,5.0,Positive,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1828388401021616157,"are we bidding here or wat?
I did",bitbitcrypto,,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1828235192747610292,it's time. gm.,bitbitcrypto,,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1826705222829572249,"summer almost over, I'm back soon.
can't wait to ignore everyone's opinion again.",bitbitcrypto,3.0,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
